Date,Close
09/04/2009,4680.4
09/11/2009,4829.55
09/18/2009,4976.05
09/25/2009,4958.95
10/01/2009,5083.4
10/09/2009,4945.2
10/23/2009,4997.05
10/30/2009,4711.7
11/06/2009,4796.15
11/13/2009,4998.95
11/20/2009,5052.45
11/27/2009,4941.75
12/04/2009,5108.9
12/11/2009,5117.3
12/18/2009,4987.7
12/24/2009,5178.4
12/31/2009,5201.05
01/08/2010,5244.75
01/15/2010,5252.2
01/22/2010,5036
01/29/2010,4882.05
02/11/2010,4826.85
02/19/2010,4844.9
02/26/2010,4922.3
03/05/2010,5088.7
03/12/2010,5137
03/19/2010,5262.8
03/26/2010,5282
04/01/2010,5290.5
04/09/2010,5361.75
04/16/2010,5262.6
04/23/2010,5304.1
04/30/2010,5278
05/07/2010,5018.05
05/14/2010,5093.5
05/21/2010,4931.15
05/28/2010,5066.55
06/04/2010,5135.5
06/11/2010,5119.35
06/18/2010,5262.6
06/25/2010,5269.05
07/02/2010,5237.1
07/09/2010,5352.45
07/16/2010,5393.9
07/23/2010,5449.1
07/30/2010,5367.6
08/06/2010,5439.25
08/13/2010,5452.1
08/20/2010,5530.65
08/27/2010,5408.7
09/03/2010,5479.4
09/09/2010,5640.05
09/17/2010,5884.95
09/24/2010,6018.3
10/01/2010,6143.4
10/08/2010,6103.45
10/15/2010,6062.65
10/22/2010,6066.05
10/29/2010,6017.7
11/05/2010,6307.25
11/12/2010,6071.65
11/19/2010,5890.3
11/26/2010,5751.95
12/03/2010,5992.8
12/10/2010,5857.35
12/16/2010,5948.75
12/24/2010,6011.6
12/31/2010,6134.5
01/07/2011,5904.6
01/14/2011,5654.55
01/21/2011,5696.5
01/28/2011,5512.15
02/04/2011,5395.75
02/11/2011,5310
02/18/2011,5458.95
02/25/2011,5303.55
03/04/2011,5538.75
03/11/2011,5445.45
03/18/2011,5373.7
03/25/2011,5654.25
04/01/2011,5826.05
04/08/2011,5842
04/15/2011,5824.55
04/21/2011,5884.7
04/29/2011,5749.5
05/06/2011,5544.9
05/13/2011,5544.75
05/20/2011,5486.35
05/27/2011,5476.1
06/03/2011,5516.75
06/10/2011,5485.8
06/17/2011,5366.4
06/24/2011,5471.25
07/01/2011,5627.2
07/08/2011,5660.65
07/15/2011,5581.1
07/22/2011,5633.95
07/29/2011,5482
08/05/2011,5211.25
08/12/2011,5072.95
08/19/2011,4845.65
08/26/2011,4747.8
09/02/2011,5040
09/09/2011,5059.45
09/16/2011,5084.25
09/23/2011,4867.75
09/30/2011,4943.25
10/07/2011,4888.05
10/14/2011,5132.3
10/21/2011,5049.95
10/28/2011,5360.7
11/04/2011,5284.2
11/11/2011,5168.85
11/18/2011,4905.8
11/25/2011,4710.05
12/02/2011,5050.15
12/09/2011,4866.7
12/16/2011,4651.6
12/23/2011,4714
12/30/2011,4624.3
01/13/2012,4866
01/20/2012,5048.6
01/27/2012,5204.7
02/03/2012,5325.85
02/10/2012,5381.6
02/17/2012,5564.3
02/24/2012,5429.3
03/09/2012,5333.55
03/16/2012,5317.9
03/23/2012,5278.2
03/30/2012,5295.55
04/04/2012,5322.9
04/13/2012,5207.45
04/20/2012,5290.85
05/04/2012,5086.85
05/11/2012,4928.9
05/18/2012,4891.45
05/25/2012,4920.4
06/01/2012,4841.6
06/08/2012,5068.35
06/15/2012,5139.05
06/22/2012,5146.05
06/29/2012,5278.9
07/06/2012,5316.95
07/13/2012,5227.25
07/20/2012,5205.1
07/27/2012,5099.85
08/03/2012,5215.7
08/10/2012,5320.4
08/17/2012,5366.3
08/24/2012,5386.7
08/31/2012,5258.5
09/14/2012,5577.65
09/21/2012,5691.15
09/28/2012,5703.3
10/05/2012,5746.95
10/12/2012,5676.05
10/19/2012,5684.25
10/26/2012,5664.3
11/02/2012,5697.7
11/09/2012,5686.25
11/16/2012,5574.05
11/23/2012,5626.6
11/30/2012,5879.85
12/07/2012,5907.4
12/14/2012,5879.6
12/21/2012,5847.7
12/28/2012,5908.35
01/04/2013,6016.15
01/11/2013,5951.3
01/18/2013,6064.4
01/25/2013,6074.65
02/01/2013,5998.9
02/08/2013,5903.5
02/15/2013,5887.4
02/22/2013,5850.3
03/01/2013,5719.7
03/08/2013,5945.7
03/15/2013,5872.6
03/22/2013,5651.35
03/28/2013,5682.55
04/05/2013,5553.25
04/12/2013,5528.55
04/18/2013,5783.1
04/26/2013,5871.45
05/03/2013,5944
05/17/2013,6187.3
05/24/2013,5983.55
05/31/2013,5985.95
06/07/2013,5881
06/14/2013,5808.4
06/21/2013,5667.65
06/28/2013,5842.2
07/05/2013,5867.9
07/12/2013,6009
07/19/2013,6029.2
07/26/2013,5886.2
08/02/2013,5677.9
08/08/2013,5565.65
08/16/2013,5507.85
08/23/2013,5471.75
08/30/2013,5471.8
09/06/2013,5680.4
09/13/2013,5850.6
09/20/2013,6012.1
09/27/2013,5833.2
10/04/2013,5907.3
10/11/2013,6096.2
10/18/2013,6189.35
10/25/2013,6144.9
11/01/2013,6307.2
11/08/2013,6140.75
11/14/2013,6056.15
11/22/2013,5995.45
11/29/2013,6176.1
12/06/2013,6259.9
12/13/2013,6168.4
12/20/2013,6274.25
12/27/2013,6313.8
01/03/2014,6211.15
01/10/2014,6171.45
01/17/2014,6261.65
01/24/2014,6266.75
01/31/2014,6089.5
02/07/2014,6063.2
02/14/2014,6048.35
02/21/2014,6155.45
02/28/2014,6276.95
03/07/2014,6526.65
03/14/2014,6504.2
03/28/2014,6695.9
04/04/2014,6694.35
04/11/2014,6776.3
04/17/2014,6779.4
04/25/2014,6782.75
05/02/2014,6694.8
05/09/2014,6858.8
05/16/2014,7203
05/23/2014,7367.1
05/30/2014,7229.95
06/06/2014,7583.4
06/13/2014,7542.1
06/20/2014,7511.45
06/27/2014,7508.8
07/04/2014,7751.6
07/11/2014,7459.6
07/18/2014,7663.9
07/25/2014,7790.45
08/01/2014,7602.6
08/08/2014,7568.55
08/14/2014,7791.7
08/22/2014,7913.2
08/28/2014,7954.35
09/05/2014,8086.85
09/12/2014,8105.5
09/19/2014,8121.45
09/26/2014,7968.85
10/01/2014,7945.55
10/10/2014,7859.95
10/17/2014,7779.7
10/23/2014,8017.3
10/31/2014,8322.2
11/07/2014,8337
11/14/2014,8389.9
11/21/2014,8477.35
11/28/2014,8588.25
12/05/2014,8538.3
12/12/2014,8224.1
12/19/2014,8225.2
12/26/2014,8200.7
01/02/2015,8395.45
01/09/2015,8284.5
01/16/2015,8513.8
01/23/2015,8835.6
01/30/2015,8808.9
02/06/2015,8661.05
02/13/2015,8805.5
02/20/2015,8833.6
03/05/2015,8937.75
03/13/2015,8647.75
03/20/2015,8570.9
03/27/2015,8341.4
04/01/2015,8586.25
04/10/2015,8780.35
04/17/2015,8606
04/24/2015,8305.25
04/30/2015,8181.5
05/08/2015,8191.5
05/15/2015,8262.35
05/22/2015,8458.95
05/29/2015,8433.65
06/05/2015,8114.7
06/12/2015,7982.9
06/19/2015,8224.95
06/26/2015,8381.1
07/03/2015,8484.9
07/10/2015,8360.55
07/17/2015,8609.85
07/24/2015,8521.55
07/31/2015,8532.85
08/07/2015,8564.6
08/14/2015,8518.55
08/21/2015,8299.95
08/28/2015,8001.95
09/04/2015,7655.05
09/11/2015,7789.3
09/18/2015,7981.9
09/24/2015,7868.5
10/01/2015,7950.9
10/09/2015,8189.7
10/16/2015,8238.15
10/23/2015,8295.45
10/30/2015,8065.8
11/06/2015,7954.3
11/13/2015,7762.25
11/20/2015,7856.55
11/27/2015,7942.7
12/04/2015,7781.9
12/11/2015,7610.45
12/18/2015,7761.95
12/24/2015,7861.05
01/01/2016,7963.2
01/08/2016,7601.35
01/15/2016,7437.8
01/22/2016,7422.45
01/29/2016,7563.55
02/05/2016,7489.1
02/12/2016,6980.95
02/19/2016,7210.75
02/26/2016,7029.75
03/04/2016,7485.35
03/11/2016,7510.2
03/18/2016,7604.35
03/23/2016,7716.5
04/01/2016,7713.05
04/08/2016,7555.2
04/13/2016,7850.45
04/22/2016,7899.3
04/29/2016,7849.8
05/06/2016,7733.45
05/13/2016,7814.9
05/20/2016,7749.7
05/27/2016,8156.65
06/03/2016,8220.8
06/10/2016,8170.05
06/17/2016,8170.2
06/24/2016,8088.6
07/01/2016,8328.35
07/08/2016,8323.2
07/15/2016,8541.4
07/22/2016,8541.2
07/29/2016,8638.5
08/05/2016,8683.15
08/12/2016,8672.15
08/19/2016,8666.9
08/26/2016,8572.55
09/02/2016,8809.65
09/09/2016,8866.7
09/16/2016,8779.85
09/23/2016,8831.55
09/30/2016,8611.15
10/07/2016,8697.6
10/14/2016,8583.4
10/21/2016,8693.05
10/28/2016,8638
11/04/2016,8433.75
11/11/2016,8296.3
11/18/2016,8074.1
11/25/2016,8114.3
12/02/2016,8086.8
12/09/2016,8261.75
12/16/2016,8139.45
12/23/2016,7985.75
12/30/2016,8185.8
01/06/2017,8243.8
01/13/2017,8400.35
01/20/2017,8349.35
01/27/2017,8641.25
02/03/2017,8740.95
02/10/2017,8793.55
02/17/2017,8821.7
02/23/2017,8939.5
03/03/2017,8897.55
03/10/2017,8934.55
03/17/2017,9160.05
03/24/2017,9108
03/31/2017,9173.75
04/07/2017,9198.3
04/13/2017,9150.8
04/21/2017,9119.4
04/28/2017,9304.05
05/05/2017,9285.3
05/12/2017,9400.9
05/19/2017,9427.9
05/26/2017,9595.1
06/02/2017,9653.5
06/09/2017,9668.25
06/16/2017,9588.05
06/23/2017,9574.95
06/30/2017,9520.9
07/07/2017,9665.8
07/14/2017,9886.35
07/21/2017,9915.25
07/28/2017,10014.5
08/04/2017,10066.4
08/11/2017,9710.8
08/18/2017,9837.4
08/24/2017,9857.05
09/01/2017,9974.4
09/08/2017,9934.8
09/15/2017,10085.4
09/22/2017,9964.4
09/29/2017,9788.6
10/06/2017,9979.7
10/13/2017,10167.45
10/19/2017,10146.55
10/27/2017,10323.05
11/03/2017,10452.5
11/10/2017,10321.75
11/17/2017,10283.6
11/24/2017,10389.7
12/01/2017,10121.8
12/08/2017,10265.65
12/15/2017,10333.25
12/22/2017,10493
12/29/2017,10530.7
01/05/2018,10558.85
01/12/2018,10681.25
01/19/2018,10894.7
01/25/2018,11069.65
02/02/2018,10760.6
02/09/2018,10454.95
02/16/2018,10452.3
02/23/2018,10491.05
03/01/2018,10458.35
03/09/2018,10226.85
03/16/2018,10195.15
03/23/2018,9998.05
03/28/2018,10113.7
04/06/2018,10331.6
04/13/2018,10480.6
04/20/2018,10564.05
04/27/2018,10692.3
05/04/2018,10618.25
05/11/2018,10806.5
05/18/2018,10596.4
05/25/2018,10605.15
06/01/2018,10696.2
06/08/2018,10767.65
06/15/2018,10817.7
06/22/2018,10821.85
06/29/2018,10714.3
07/06/2018,10772.65
07/13/2018,11018.9
07/20/2018,11010.2
07/27/2018,11278.35
08/03/2018,11360.8
08/10/2018,11429.5
08/17/2018,11470.75
08/24/2018,11557.1
08/31/2018,11680.5
09/07/2018,11589.1
09/14/2018,11515.2
09/21/2018,11143.1
09/28/2018,10930.45
10/05/2018,10316.45
10/12/2018,10472.5
10/19/2018,10303.55
10/26/2018,10030
11/02/2018,10553
11/09/2018,10585.2
11/16/2018,10682.2
11/22/2018,10526.75
11/30/2018,10876.75
12/07/2018,10693.7
12/14/2018,10805.45
12/21/2018,10754
12/28/2018,10859.9
01/04/2019,10727.35
01/11/2019,10794.95
01/18/2019,10906.95
01/25/2019,10780.55
02/01/2019,10893.65
02/08/2019,10943.6
02/15/2019,10724.4
02/22/2019,10791.65
03/01/2019,10863.5
03/08/2019,11035.4
03/15/2019,11426.85
03/22/2019,11456.9
03/29/2019,11623.9
04/05/2019,11665.95
04/12/2019,11643.45
04/18/2019,11752.8
04/26/2019,11754.65
05/03/2019,11712.25
05/10/2019,11278.9
05/17/2019,11407.15
05/24/2019,11844.1
05/31/2019,11922.8
06/07/2019,11870.65
06/14/2019,11823.3
06/21/2019,11724.1
06/28/2019,11788.85
07/05/2019,11811.15
07/12/2019,11552.5
07/19/2019,11419.25
07/26/2019,11284.3
08/02/2019,10997.35
08/09/2019,11109.65
08/16/2019,11047.8
08/23/2019,10829.35
08/30/2019,11023.25
09/06/2019,10946.2
09/13/2019,11075.9
09/20/2019,11274.2
09/27/2019,11512.4
10/04/2019,11174.75
10/11/2019,11305.05
10/18/2019,11661.85
10/25/2019,11583.9
11/01/2019,11890.6
11/08/2019,11908.15
11/15/2019,11895.45
11/22/2019,11914.4
11/29/2019,12056.05
12/06/2019,11921.5
12/13/2019,12086.7
12/20/2019,12271.8
12/27/2019,12245.8
01/03/2020,12226.65
01/10/2020,12256.8
01/17/2020,12352.35
01/24/2020,12248.25
02/01/2020,11641.25
02/07/2020,12098.35
02/14/2020,12113.45
02/20/2020,12080.85
02/28/2020,11201.75
03/06/2020,10989.45
03/13/2020,9955.2
03/20/2020,8745.45
03/27/2020,8660.25
04/03/2020,8083.8
04/09/2020,9111.9
04/17/2020,9266.75
04/24/2020,9154.4
04/30/2020,9859.9
05/08/2020,9251.5
05/15/2020,9136.85
05/22/2020,9039.25
05/29/2020,9580.3
06/05/2020,10142.15
06/12/2020,9972.9
06/19/2020,10244.4
06/26/2020,10383
07/03/2020,10607.35
07/10/2020,10768.05
07/17/2020,10901.7
07/24/2020,11194.15
07/31/2020,11073.45
08/07/2020,11214.05
08/14/2020,11178.4
08/21/2020,11371.6
08/28/2020,11647.6
09/04/2020,11333.85
09/11/2020,11464.45
09/18/2020,11504.95
09/25/2020,11050.25
10/01/2020,11416.95
10/09/2020,11914.2
10/16/2020,11762.45
10/23/2020,11930.35
10/30/2020,11642.4
11/06/2020,12263.55
11/13/2020,12719.95
11/20/2020,12859.05
11/27/2020,12968.95
12/04/2020,13258.55
12/11/2020,13513.85
12/18/2020,13760.55
12/24/2020,13749.25
01/01/2021,14018.5
01/08/2021,14347.25
01/15/2021,14433.7
01/22/2021,14371.9
01/29/2021,13634.6
02/05/2021,14924.25
02/12/2021,15163.3
02/19/2021,14981.75
02/26/2021,14529.15
03/05/2021,14938.1
03/12/2021,15030.95
03/19/2021,14744
03/26/2021,14507.3
04/01/2021,14867.35
04/09/2021,14834.85
04/16/2021,14617.85
04/23/2021,14341.35
04/30/2021,14631.1
05/07/2021,14823.15
05/14/2021,14677.8
05/21/2021,15175.3
05/28/2021,15435.65
06/04/2021,15670.25
06/11/2021,15799.35
06/18/2021,15683.35
06/25/2021,15860.35
07/02/2021,15722.2
07/09/2021,15689.8
07/16/2021,15923.4
07/23/2021,15856.05
07/30/2021,15763.05
08/06/2021,16238.2
08/13/2021,16529.1
08/20/2021,16450.5
08/27/2021,16705.2
08/31/2021,17132.2
